name,url,filepath,depth
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/05/emily_scott_campaigning_02.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|05|emily_scott_campaigning_02.webp1699306665869397,1
AlfonsoHLopez,https://www.alfonsolopez.org/post/del-lopez-takes-on-the-gop-on-affordable-housing,html/House/AlfonsoHLopez/www.alfonsolopez.org|post|del-lopez-takes-on-the-gop-on-affordable-housing16993066659192965,2
JoshEThomas,https://jetforva.com,html/House/JoshEThomas/jetforva.comHome - Josh Thomas for VA16993066694551587,0
WilliamRBillDeSteph,https://www.billdesteph.com,html/Senate/WilliamRBillDeSteph/www.billdesteph.comVirginia Senator Bill DeSteph16993066771676962,0
MichaelJDillender,https://mikedillenderva.com/chesapeake-vice-mayor-john-de-triquet-endorses-mike-dillender-for-the-84th-house-of-delegates/,html/House/MichaelJDillender/mikedillenderva.com|chesapeake-vice-mayor-john-de-triquet-endorses-mike-dillender-for-the-84th-house-of-delegates|16993066826771982,2
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/05/emily_scott_campaigning_03.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|05|emily_scott_campaigning_03.webp16993066874775674,1
AlfonsoHLopez,https://www.alfonsolopez.org/post/del-lopez-appear-on-morning-joe-to-discuss-va-gun-safe-storage-act,html/House/AlfonsoHLopez/www.alfonsolopez.org|post|del-lopez-appear-on-morning-joe-to-discuss-va-gun-safe-storage-act16993066875393035,2
MichaelJDillender,https://mikedillenderva.com/mike-dillender-announces-candidacy-for-virginias-important-84th-house-district/,html/House/MichaelJDillender/mikedillenderva.com|mike-dillender-announces-candidacy-for-virginias-important-84th-house-district|1699306690988731,2
AlfonsoHLopez,https://www.alfonsolopez.org/post/del-lopez-to-seek-reelection-in-new-3rd-district-and-announces-28-endorsements,html/House/AlfonsoHLopez/www.alfonsolopez.org|post|del-lopez-to-seek-reelection-in-new-3rd-district-and-announces-28-endorsements16993066910183535,2
SaddamAzlanSalim,https://salimforsenate.com,html/Senate/SaddamAzlanSalim/salimforsenate.com16993066914256098,0
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/07/womens_summit_IMG_9394002.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|07|womens_summit_IMG_9394002.webp16993066914277074,1
MichaelJDillender,https://mikedillenderva.com/mike-dillender-announces-campaign-to-flip-virginias-76th-district/,html/House/MichaelJDillender/mikedillenderva.com|mike-dillender-announces-campaign-to-flip-virginias-76th-district|16993066914861817,2
NhanCHuynh,https://huynhforvirginia.com,html/House/NhanCHuynh/huynhforvirginia.comHome - Nhan Huynh for Delegate1699306691580725,0
JoshEThomas,https://jetforva.com/about/,html/House/JoshEThomas/jetforva.com|about|16993066953774781,1
GhazalaFHashmi,https://ghazalahashmi.com,html/Senate/GhazalaFHashmi/ghazalahashmi.com301 Moved Permanently1699306695427531,0
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/07/womens_summit_746792ED-002.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|07|womens_summit_746792ED-002.webp16993066955872676,1
MamieELocke,https://www.senatorlocke.com,html/Senate/MamieELocke/www.senatorlocke.comMamie Locke - Virginia State Senate - District 2316993066956639166,0
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/07/womens_summit_IMG_9371002.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|07|womens_summit_IMG_9371002.webp1699306696438199,1
PhilMHernandez,https://www.philforvirginia.com,html/House/PhilMHernandez/www.philforvirginia.com16993066965324185,0
WilliamRBillDeSteph,https://www.billdesteph.com/about-bill-2/,html/Senate/WilliamRBillDeSteph/www.billdesteph.com|about-bill-2|16993066971151683,1
NhanCHuynh,https://huynhforvirginia.com/my-story/,html/House/NhanCHuynh/huynhforvirginia.com|my-story|1699306697154876,1
NhanCHuynh,https://huynhforvirginia.com/endorsements/,html/House/NhanCHuynh/huynhforvirginia.com|endorsements|16993066983245766,1
NhanCHuynh,https://huynhforvirginia.com/priorities/,html/House/NhanCHuynh/huynhforvirginia.com|priorities|16993066986298134,1
NhanCHuynh,https://huynhforvirginia.com/volunteer/,html/House/NhanCHuynh/huynhforvirginia.com|volunteer|1699306699226457,1
WilliamRBillDeSteph,https://www.billdesteph.com/endorsements/,html/Senate/WilliamRBillDeSteph/www.billdesteph.com|endorsements|16993066996314087,1
NhanCHuynh,https://huynhforvirginia.com/voting/,html/House/NhanCHuynh/huynhforvirginia.com|voting|16993067001831279,1
MamieELocke,https://www.senatorlocke.com/about,html/Senate/MamieELocke/www.senatorlocke.com|about1699306700664588,1
MamieELocke,https://www.senatorlocke.com/contribute,html/Senate/MamieELocke/www.senatorlocke.com|contribute16993067009519508,1
NhanCHuynh,https://huynhforvirginia.com/priorities#parents,html/House/NhanCHuynh/huynhforvirginia.com|priorities1699306701060074,1
WilliamRBillDeSteph,https://www.billdesteph.com/committee-assignments/,html/Senate/WilliamRBillDeSteph/www.billdesteph.com|committee-assignments|16993067015252438,1
MamieELocke,https://www.senatorlocke.com/endorsements,html/Senate/MamieELocke/www.senatorlocke.com|endorsements16993067015468109,1
JoshEThomas,https://jetforva.com/priorities/,html/House/JoshEThomas/jetforva.com|priorities|169930670157327,1
MamieELocke,https://www.senatorlocke.com/gallery,html/Senate/MamieELocke/www.senatorlocke.com|gallery16993067021632228,1
WilliamRBillDeSteph,https://www.billdesteph.com/about-us/,html/Senate/WilliamRBillDeSteph/www.billdesteph.com|about-us|16993067024261982,1
MamieELocke,https://www.senatorlocke.com/resources,html/Senate/MamieELocke/www.senatorlocke.com|resources1699306702888633,1
WilliamRBillDeSteph,https://www.billdesteph.com/our-resources/,html/Senate/WilliamRBillDeSteph/www.billdesteph.com|our-resources|16993067031293766,1
MamieELocke,https://www.senatorlocke.com/volunteer,html/Senate/MamieELocke/www.senatorlocke.com|volunteer1699306703521511,1
JoshEThomas,https://jetforva.com/endorsements/,html/House/JoshEThomas/jetforva.com|endorsements|1699306703690622,1
WilliamRBillDeSteph,https://www.billdesteph.com/contact/,html/Senate/WilliamRBillDeSteph/www.billdesteph.com|contact|16993067042416859,1
MamieELocke,https://www.senatorlocke.com/contact,html/Senate/MamieELocke/www.senatorlocke.com|contact16993067096865404,1
JoshEThomas,https://jetforva.com/district-21/,html/House/JoshEThomas/jetforva.com|district-21|16993067097082798,1
WilliamRBillDeSteph,https://www.billdesteph.com/volunteer/,html/Senate/WilliamRBillDeSteph/www.billdesteph.com|volunteer|1699306709747608,1
MamieELocke,https://www.senatorlocke.com/cdn-cgi/l/email-protection#5f33303c343a39302d2c2b3e2b3a2c3a313e2b3a1f38323e3633713c3032,html/Senate/MamieELocke/www.senatorlocke.com|cdn-cgi|l|email-protection16993067097581153,1
MamieELocke,https://www.senatorlocke.com/legal-and-privacy-information,html/Senate/MamieELocke/www.senatorlocke.com|legal-and-privacy-information16993067103600786,1
WilliamRBillDeSteph,https://www.billdesteph.com/summer-internship-program/,html/Senate/WilliamRBillDeSteph/www.billdesteph.com|summer-internship-program|16993067104234755,1
MamieELocke,https://www.senatorlocke.com/img/gallery/large/IMG_3058.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|IMG_3058.jpg1699306710939981,2
WilliamRBillDeSteph,https://www.billdesteph.com/news/,html/Senate/WilliamRBillDeSteph/www.billdesteph.com|news|16993067111424026,1
MamieELocke,https://www.senatorlocke.com/img/gallery/large/20221119_131035.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|20221119_131035.jpg16993067116319962,2
WilliamRBillDeSteph,https://www.billdesteph.com/category/events/,html/Senate/WilliamRBillDeSteph/www.billdesteph.com|category|events|16993067118767896,1
MamieELocke,https://www.senatorlocke.com/img/gallery/large/327736511_732031075284518_7055526855408727781_n.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|327736511_732031075284518_7055526855408727781_n.jpg16993067121934733,2
JoshEThomas,https://jetforva.com/contact/,html/House/JoshEThomas/jetforva.com|contact|16993067128804278,1
MamieELocke,https://www.senatorlocke.com/img/gallery/large/Locke_lapel_sticker.png,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|Locke_lapel_sticker.png16993067129408793,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/20220905_171036.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|20220905_171036.jpg1699306713588279,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/20220905_171238.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|20220905_171238.jpg16993067142975333,2
JoshEThomas,https://jetforva.com/volunteer,html/House/JoshEThomas/jetforva.com|volunteer16993067148410113,1
MamieELocke,https://www.senatorlocke.com/img/gallery/large/imagejpeg_0003.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|imagejpeg_0003.jpg1699306715025156,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/imagejpeg_2002.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|imagejpeg_2002.jpg1699306715739435,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/imagejpeg_2.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|imagejpeg_2.jpg1699306716137267,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/imagejpeg_3.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|imagejpeg_3.jpg16993067167760355,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/Sneakerball1.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|Sneakerball1.jpg16993067173886278,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/Sneakerball2.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|Sneakerball2.jpg1699306718012855,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/Sneakerball3.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|Sneakerball3.jpg16993067187110636,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/SenLockeandKid.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|SenLockeandKid.jpg16993067194137588,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/20200127_094425_HDR.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|20200127_094425_HDR.jpg16993067199723358,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/5e1d1565cbac2.image.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|5e1d1565cbac2.image.jpg16993067204428396,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/20200130_133141.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|20200130_133141.jpg16993067211183994,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/20200130_101714_HDR.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|20200130_101714_HDR.jpg16993067214691892,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/20200129_123750_HDR.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|20200129_123750_HDR.jpg16993067220704317,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/20200129_123111.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|20200129_123111.jpg16993067228218844,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/20200127_155941.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|20200127_155941.jpg16993067234774597,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/20200127_123317.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|20200127_123317.jpg16993067241870482,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/20200127_103938.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|20200127_103938.jpg16993067248164937,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/IMG-0646.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|IMG-0646.jpg16993067255493455,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/elizabeth_warren.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|elizabeth_warren.jpg16993067260823035,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/locke_intro_warren.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|locke_intro_warren.jpg1699306726821966,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/dem_caucas.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|dem_caucas.jpg1699306727273618,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/sneaker_ball_16th.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|sneaker_ball_16th.jpg16993067279527068,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/triple_effectz_event.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|triple_effectz_event.jpg1699306728411778,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/stafford_event.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|stafford_event.jpg16993067291378536,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/spruill_dinner.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|spruill_dinner.jpg16993067298713632,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/pelosi_oct_29.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|pelosi_oct_29.jpg16993067305909631,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/kerry_washington.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|kerry_washington.jpg16993067312114608,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/gotv_group.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|gotv_group.jpg16993067317346132,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/20190520_191124.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|20190520_191124.jpg16993067324013965,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/20190520_130905-1.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|20190520_130905-1.jpg16993067327907345,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/FullSizeR1.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|FullSizeR1.jpg1699306733430945,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/IMG_2489.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|IMG_2489.jpg1699306733898962,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/Senate Democratic Caucus.jpeg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|Senate Democratic Caucus.jpeg16993067346131663,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/Locke and Lucas.jpeg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|Locke and Lucas.jpeg16993067353533762,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/Locke Northam.jpeg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|Locke Northam.jpeg16993067359890702,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/Locke pose.jpeg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|Locke pose.jpeg1699306736713064,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/Locke with Dr. West1.jpeg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|Locke with Dr. West1.jpeg16993067371886392,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/19225816_10155833276959239_2138636788350763718_n.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|19225816_10155833276959239_2138636788350763718_n.jpg1699306737561722,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/19274767_10213041405060817_7761836633007169630_n.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|19274767_10213041405060817_7761836633007169630_n.jpg16993067381393254,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/19420613_10155833277209239_4596737443943103453_n.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|19420613_10155833277209239_4596737443943103453_n.jpg16993067387873695,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/20170209_112109.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|20170209_112109.jpg16993067393761473,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/20170224_123234.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|20170224_123234.jpg16993067398465593,2
MamieELocke,https://www.senatorlocke.com/img/gallery/large/20170818_113013.jpg,html/Senate/MamieELocke/www.senatorlocke.com|img|gallery|large|20170818_113013.jpg1699306740374523,2
